VARIABLES = "x","y-y0","u"
 1.201481581E+00 1.594664715E-02 9.139937162E-01
 1.201481700E+00 1.627152786E-02 9.193061590E-01
 1.201481700E+00 1.660302840E-02 9.245604873E-01
 1.201481819E+00 1.694128104E-02 9.297246337E-01
 1.201481819E+00 1.728642732E-02 9.347552657E-01
 1.201481938E+00 1.763860323E-02 9.395947456E-01
 1.201482058E+00 1.799795404E-02 9.441643357E-01
 1.201482058E+00 1.836462691E-02 9.483585954E-01
 1.201482177E+00 1.873876899E-02 9.520401955E-01
 1.201482296E+00 1.912053302E-02 9.550518394E-01
 1.201482296E+00 1.951007545E-02 9.572636485E-01
 1.201482415E+00 1.990755461E-02 9.586613774E-01
 1.201482534E+00 2.031313069E-02 9.594016075E-01
 1.201482534E+00 2.072697133E-02 9.597424269E-01
 1.201482654E+00 2.114924043E-02 9.599059820E-01
 1.201482773E+00 2.158011496E-02 9.600132108E-01
 1.201482892E+00 2.201976627E-02 9.601085186E-01
 1.201482892E+00 2.246837504E-02 9.602003098E-01
 1.201483011E+00 2.292612195E-02 9.602860808E-01
 1.201483130E+00 2.339319512E-02 9.603636265E-01
 1.201483250E+00 2.386978455E-02 9.604336023E-01
 1.201483369E+00 2.435608394E-02 9.604984522E-01
 1.201483488E+00 2.485229075E-02 9.605604410E-01
 1.201483607E+00 2.535860613E-02 9.606215954E-01
 1.201483607E+00 2.587523684E-02 9.606826901E-01
 1.201483727E+00 2.640239149E-02 9.607447386E-01
 1.201483846E+00 2.694028802E-02 9.608079791E-01
 1.201483965E+00 2.748914063E-02 9.608726501E-01
 1.201484084E+00 2.804917656E-02 9.609388709E-01
 1.201484203E+00 2.862062305E-02 9.610071182E-01
 1.201484323E+00 2.920371108E-02 9.610771537E-01
 1.201484442E+00 2.979867719E-02 9.611490369E-01
 1.201484561E+00 3.040576540E-02 9.612231851E-01
 1.201484680E+00 3.102522157E-02 9.612993002E-01
 1.201484919E+00 3.165729716E-02 9.613775015E-01
 1.201485038E+00 3.230225295E-02 9.614580870E-01
 1.201485157E+00 3.296034411E-02 9.615408182E-01
 1.201485276E+00 3.363184631E-02 9.616259336E-01
 1.201485395E+00 3.431702778E-02 9.617135525E-01
 1.201485515E+00 3.501616791E-02 9.618034363E-01
 1.201485753E+00 3.572954983E-02 9.618960619E-01
 1.201485872E+00 3.645746782E-02 9.619911313E-01
 1.201485991E+00 3.720021620E-02 9.620888829E-01
 1.201486230E+00 3.795809299E-02 9.621894360E-01
 1.201486349E+00 3.873141482E-02 9.622927308E-01
 1.201486468E+00 3.952048719E-02 9.623989463E-01
 1.201486707E+00 4.032563791E-02 9.625081420E-01
 1.201486826E+00 4.114719108E-02 9.626203179E-01
 1.201487064E+00 4.198548198E-02 9.627355933E-01
 1.201487184E+00 4.284085333E-02 9.628540874E-01
 1.201487422E+00 4.371364787E-02 9.629758000E-01
 1.201487541E+00 4.460422322E-02 9.631008506E-01
 1.201487780E+00 4.551294446E-02 9.632292390E-01
 1.201487899E+00 4.644018039E-02 9.633612037E-01
 1.201488137E+00 4.738630354E-02 9.634965658E-01
 1.201488376E+00 4.835170507E-02 9.636358023E-01
 1.201488495E+00 4.933677241E-02 9.637786746E-01
 1.201488733E+00 5.034191161E-02 9.639253020E-01
 1.201488972E+00 5.136752501E-02 9.640759230E-01
 1.201489210E+00 5.241403356E-02 9.642304778E-01
 1.201489449E+00 5.348186567E-02 9.643891454E-01
 1.201489687E+00 5.457144976E-02 9.645519257E-01
 1.201489806E+00 5.568323284E-02 9.647190571E-01
 1.201490045E+00 5.681766570E-02 9.648903608E-01
 1.201490283E+00 5.797521025E-02 9.650661349E-01
 1.201490641E+00 5.915633962E-02 9.652464390E-01
 1.201490879E+00 6.036153063E-02 9.654312730E-01
 1.201491117E+00 6.159127504E-02 9.656209350E-01
 1.201491356E+00 6.284607202E-02 9.658153057E-01
 1.201491594E+00 6.412643194E-02 9.660143852E-01
 1.201491833E+00 6.543288380E-02 9.662185907E-01
 1.201492190E+00 6.676594168E-02 9.664277434E-01
 1.201492429E+00 6.812616438E-02 9.666419029E-01
 1.201492786E+00 6.951409578E-02 9.668613076E-01
 1.201493025E+00 7.093030959E-02 9.670861959E-01
 1.201493382E+00 7.237536460E-02 9.673161507E-01
 1.201493621E+00 7.384987175E-02 9.675516486E-01
 1.201493979E+00 7.535441220E-02 9.677926898E-01
 1.201494217E+00 7.688960433E-02 9.680393934E-01
 1.201494575E+00 7.845607400E-02 9.682916403E-01
 1.201494932E+00 8.005446196E-02 9.685496092E-01
 1.201495290E+00 8.168540895E-02 9.688133597E-01
 1.201495647E+00 8.334958553E-02 9.690830708E-01
 1.201496005E+00 8.504766226E-02 9.693586826E-01
 1.201496363E+00 8.678033948E-02 9.696403146E-01
 1.201496720E+00 8.854831010E-02 9.699277878E-01
 1.201497078E+00 9.035230428E-02 9.702215195E-01
 1.201497436E+00 9.219304472E-02 9.705213904E-01
 1.201497793E+00 9.407129139E-02 9.708273411E-01
 1.201498270E+00 9.598780423E-02 9.711396694E-01
 1.201498628E+00 9.794336557E-02 9.714581370E-01
 1.201499104E+00 9.993876517E-02 9.717829823E-01
 1.201499462E+00 1.019748151E-01 9.721139669E-01
 1.201499939E+00 1.040523425E-01 9.724513292E-01
 1.201500416E+00 1.061721966E-01 9.727950096E-01
 1.201500773E+00 1.083352417E-01 9.731450081E-01
 1.201501250E+00 1.105423570E-01 9.735013247E-01
 1.201501727E+00 1.127944291E-01 9.738638401E-01
 1.201502204E+00 1.150923893E-01 9.742327332E-01
 1.201502681E+00 1.174371690E-01 9.746078253E-01
 1.201503158E+00 1.198297068E-01 9.749891758E-01
 1.201503754E+00 1.222710013E-01 9.753765464E-01
 1.201504230E+00 1.247620210E-01 9.757701755E-01
 1.201504707E+00 1.273037940E-01 9.761697650E-01
 1.201505303E+00 1.298973560E-01 9.765752554E-01
 1.201505899E+00 1.325437427E-01 9.769866467E-01
 1.201506376E+00 1.352440566E-01 9.774037004E-01
 1.201506972E+00 1.379993856E-01 9.778265357E-01
 1.201507568E+00 1.408108473E-01 9.782549143E-01
 1.201508164E+00 1.436795741E-01 9.786885977E-01
 1.201508760E+00 1.466067582E-01 9.791275263E-01
 1.201509356E+00 1.495935768E-01 9.795716405E-01
 1.201510072E+00 1.526412368E-01 9.800205231E-01
 1.201510668E+00 1.557510048E-01 9.804743528E-01
 1.201511383E+00 1.589241177E-01 9.809324741E-01
 1.201511979E+00 1.621618718E-01 9.813951254E-01
 1.201512694E+00 1.654655933E-01 9.818618894E-01
 1.201513410E+00 1.688366085E-01 9.823325276E-01
 1.201514125E+00 1.722763181E-01 9.828068614E-01
 1.201514840E+00 1.757861078E-01 9.832844734E-01
 1.201515555E+00 1.793673933E-01 9.837652445E-01
 1.201516390E+00 1.830216348E-01 9.842486382E-01
 1.201517105E+00 1.867503375E-01 9.847347736E-01
 1.201517940E+00 1.905549914E-01 9.852230549E-01
 1.201518774E+00 1.944371611E-01 9.857133627E-01
 1.201519608E+00 1.983984262E-01 9.862051010E-01
 1.201520443E+00 2.024403960E-01 9.866980314E-01
 1.201521277E+00 2.065647095E-01 9.871918559E-01
 1.201522112E+00 2.107730508E-01 9.876861572E-01
 1.201523066E+00 2.150671184E-01 9.881804585E-01
 1.201523900E+00 2.194486856E-01 9.886747003E-01
 1.201524854E+00 2.239194959E-01 9.891681075E-01
 1.201525807E+00 2.284814119E-01 9.896603227E-01
 1.201526761E+00 2.331362516E-01 9.901512861E-01
 1.201527715E+00 2.378859371E-01 9.906401038E-01
 1.201528788E+00 2.427323759E-01 9.911267161E-01
 1.201529860E+00 2.476775646E-01 9.916104078E-01
 1.201530814E+00 2.527234852E-01 9.920910001E-01
 1.201531887E+00 2.578722239E-01 9.925680161E-01
 1.201533079E+00 2.631258368E-01 9.930408001E-01
 1.201534152E+00 2.684864998E-01 9.935091734E-01
 1.201535225E+00 2.739563584E-01 9.939724207E-01
 1.201536417E+00 2.795376778E-01 9.944303036E-01
 1.201537609E+00 2.852326930E-01 9.948824644E-01
 1.201538801E+00 2.910437286E-01 9.953281879E-01
 1.201540112E+00 2.969731688E-01 9.957673550E-01
 1.201541305E+00 3.030233979E-01 9.961994290E-01
 1.201542616E+00 3.091968894E-01 9.966238737E-01
 1.201543927E+00 3.154961467E-01 9.970405102E-01
 1.201545238E+00 3.219237328E-01 9.974487424E-01
 1.201546669E+00 3.284822702E-01 9.978483319E-01
 1.201547980E+00 3.351744413E-01 9.982389212E-01
 1.201549411E+00 3.420029283E-01 9.986201525E-01
 1.201550841E+00 3.489705622E-01 9.989917874E-01
 1.201552391E+00 3.560801148E-01 9.993532896E-01
 1.201553822E+00 3.633345366E-01 9.997045398E-01
 1.201555371E+00 3.707367480E-01 1.000045180E+00
 1.201557040E+00 3.782897592E-01 1.000375032E+00
 1.201558590E+00 3.859966397E-01 1.000693798E+00
 1.201560259E+00 3.938605487E-01 1.001001358E+00
 1.201561928E+00 4.018846452E-01 1.001297355E+00
 1.201563597E+00 4.100722373E-01 1.001581788E+00
 1.201565385E+00 4.184266329E-01 1.001854539E+00
 1.201567054E+00 4.269512296E-01 1.002115488E+00
 1.201568961E+00 4.356495142E-01 1.002364516E+00
 1.201570749E+00 4.445249736E-01 1.002601504E+00
 1.201572657E+00 4.535812736E-01 1.002826333E+00
 1.201574564E+00 4.628220797E-01 1.003039360E+00
 1.201576591E+00 4.722511470E-01 1.003240228E+00
 1.201578498E+00 4.818722904E-01 1.003429174E+00
 1.201580524E+00 4.916894734E-01 1.003606200E+00
 1.201582670E+00 5.017066598E-01 1.003771544E+00
 1.201584816E+00 5.119279027E-01 1.003925085E+00
 1.201586962E+00 5.223574042E-01 1.004067063E+00
 1.201589227E+00 5.329993963E-01 1.004197598E+00
 1.201591492E+00 5.438581705E-01 1.004317045E+00
 1.201593757E+00 5.549381971E-01 1.004425406E+00
 1.201596141E+00 5.662439466E-01 1.004523039E+00
 1.201598525E+00 5.777800083E-01 1.004610181E+00
 1.201600909E+00 5.895510912E-01 1.004686952E+00
 1.201603413E+00 6.015620232E-01 1.004753590E+00
 1.201606035E+00 6.138176322E-01 1.004810691E+00
 1.201608539E+00 6.263229251E-01 1.004858136E+00
 1.201611280E+00 6.390829682E-01 1.004896641E+00
 1.201613903E+00 6.521030068E-01 1.004926205E+00
 1.201616764E+00 6.653882861E-01 1.004947424E+00
 1.201619506E+00 6.789442301E-01 1.004960418E+00
 1.201622367E+00 6.927763224E-01 1.004965663E+00
 1.201625347E+00 7.068902254E-01 1.004963398E+00
 1.201628327E+00 7.212917209E-01 1.004954100E+00
 1.201631427E+00 7.359865904E-01 1.004938006E+00
 1.201634526E+00 7.509807944E-01 1.004915476E+00
 1.201637745E+00 7.662805319E-01 1.004886985E+00
 1.201640964E+00 7.818919420E-01 1.004852891E+00
 1.201644301E+00 7.978214025E-01 1.004813313E+00
 1.201647639E+00 8.140754104E-01 1.004768729E+00
 1.201651096E+00 8.306605220E-01 1.004719615E+00
 1.201654673E+00 8.475835919E-01 1.004666209E+00
 1.201658249E+00 8.648513556E-01 1.004608750E+00
 1.201661944E+00 8.824709654E-01 1.004547715E+00
 1.201665640E+00 9.004495144E-01 1.004483223E+00
 1.201669455E+00 9.187943339E-01 1.004415631E+00
 1.201673388E+00 9.375129342E-01 1.004345417E+00
 1.201677322E+00 9.566128850E-01 1.004272699E+00
 1.201681376E+00 9.761019349E-01 1.004197836E+00
 1.201685548E+00 9.959880114E-01 1.004121065E+00
 1.201689720E+00 1.016279221E+00 1.004042625E+00
 1.201694012E+00 1.036983848E+00 1.003962755E+00
 1.201698422E+00 1.058110356E+00 1.003881693E+00
 1.201702952E+00 1.079667211E+00 1.003799677E+00
 1.201707482E+00 1.101663232E+00 1.003716946E+00
 1.201712132E+00 1.124107361E+00 1.003633618E+00
 1.201716900E+00 1.147008777E+00 1.003549933E+00
 1.201721787E+00 1.170376778E+00 1.003466249E+00
 1.201726794E+00 1.194220901E+00 1.003382325E+00
 1.201731801E+00 1.218550682E+00 1.003298640E+00
 1.201736927E+00 1.243376255E+00 1.003215194E+00
 1.201742291E+00 1.268707514E+00 1.003132224E+00
 1.201747656E+00 1.294554830E+00 1.003049970E+00
 1.201753139E+00 1.320928812E+00 1.002968192E+00
 1.201758742E+00 1.347840071E+00 1.002887249E+00
 1.201764464E+00 1.375299573E+00 1.002807140E+00
 1.201770306E+00 1.403318524E+00 1.002728224E+00
 1.201776266E+00 1.431908250E+00 1.002650142E+00
 1.201782227E+00 1.461080432E+00 1.002573252E+00
 1.201788425E+00 1.490846992E+00 1.002497554E+00
 1.201794744E+00 1.521220088E+00 1.002423167E+00
 1.201801300E+00 1.552211761E+00 1.002349973E+00
 1.201807857E+00 1.583835006E+00 1.002278209E+00
 1.201814532E+00 1.616102457E+00 1.002207875E+00
 1.201821446E+00 1.649027228E+00 1.002138853E+00
 1.201828361E+00 1.682622790E+00 1.002071500E+00
 1.201835513E+00 1.716902852E+00 1.002005458E+00
 1.201842785E+00 1.751881242E+00 1.001940846E+00
 1.201850176E+00 1.787572384E+00 1.001877904E+00
 1.201857805E+00 1.823990464E+00 1.001816392E+00
 1.201865554E+00 1.861150622E+00 1.001756430E+00
 1.201873422E+00 1.899067760E+00 1.001698017E+00
 1.201881409E+00 1.937757492E+00 1.001641154E+00
 1.201889634E+00 1.977235317E+00 1.001585722E+00
 1.201898098E+00 2.017517567E+00 1.001531839E+00
 1.201906562E+00 2.058620453E+00 1.001479506E+00
 1.201915383E+00 2.100560665E+00 1.001428723E+00
 1.201924205E+00 2.143355370E+00 1.001379371E+00
 1.201933384E+00 2.187021732E+00 1.001331449E+00
 1.201942563E+00 2.231577873E+00 1.001284957E+00
 1.201952100E+00 2.277041912E+00 1.001239896E+00
 1.201961756E+00 2.323431969E+00 1.001196384E+00
 1.201971531E+00 2.370767117E+00 1.001154065E+00
 1.201981664E+00 2.419066668E+00 1.001113296E+00
 1.201991916E+00 2.468350410E+00 1.001073837E+00
 1.202002287E+00 2.518637896E+00 1.001035810E+00
 1.202013016E+00 2.569950104E+00 1.000998855E+00
 1.202023864E+00 2.622307777E+00 1.000963449E+00
 1.202035069E+00 2.675731897E+00 1.000929117E+00
 1.202046394E+00 2.730244637E+00 1.000896096E+00
 1.202057958E+00 2.785867691E+00 1.000864387E+00
 1.202069759E+00 2.842624187E+00 1.000833750E+00
 1.202081800E+00 2.900536776E+00 1.000804305E+00
 1.202094078E+00 2.959629536E+00 1.000776052E+00
 1.202106595E+00 3.019925833E+00 1.000748992E+00
 1.202119470E+00 3.081450701E+00 1.000723004E+00
 1.202132463E+00 3.144229174E+00 1.000698090E+00
 1.202145815E+00 3.208286524E+00 1.000674248E+00
 1.202159405E+00 3.273648739E+00 1.000651479E+00
 1.202173352E+00 3.340342760E+00 1.000629783E+00
 1.202187419E+00 3.408395529E+00 1.000609040E+00
 1.202201962E+00 3.477834702E+00 1.000589371E+00
 1.202216625E+00 3.548688412E+00 1.000570774E+00
 1.202231646E+00 3.620985746E+00 1.000553131E+00
 1.202247024E+00 3.694756031E+00 1.000536442E+00
 1.202262759E+00 3.770029306E+00 1.000520825E+00
 1.202278733E+00 3.846836090E+00 1.000506043E+00
 1.202294946E+00 3.925207615E+00 1.000492334E+00
 1.202311635E+00 4.005175591E+00 1.000479579E+00
 1.202328563E+00 4.086772919E+00 1.000467777E+00
 1.202345967E+00 4.170032978E+00 1.000457168E+00
 1.202363610E+00 4.254988670E+00 1.000447392E+00
 1.202381611E+00 4.341675758E+00 1.000438690E+00
 1.202400088E+00 4.430128574E+00 1.000430942E+00
 1.202418804E+00 4.520383358E+00 1.000424266E+00
 1.202437997E+00 4.612476826E+00 1.000418782E+00
 1.202457547E+00 4.706446648E+00 1.000414371E+00
 1.202477455E+00 4.802330971E+00 1.000411272E+00
 1.202497840E+00 4.900168896E+00 1.000409245E+00
 1.202518582E+00 5.000000000E+00 1.000408649E+00
