VARIABLES = "x","y-y0","u"
 1.201481581E+00 1.594664715E-02 8.935037851E-01
 1.201481700E+00 1.627152786E-02 8.984151483E-01
 1.201481700E+00 1.660302840E-02 9.032753110E-01
 1.201481819E+00 1.694128104E-02 9.080613256E-01
 1.201481819E+00 1.728642732E-02 9.127462506E-01
 1.201481938E+00 1.763860323E-02 9.173010588E-01
 1.201482058E+00 1.799795404E-02 9.216964841E-01
 1.201482058E+00 1.836462691E-02 9.259039164E-01
 1.201482177E+00 1.873876899E-02 9.298955202E-01
 1.201482296E+00 1.912053302E-02 9.336456060E-01
 1.201482296E+00 1.951007545E-02 9.371314049E-01
 1.201482415E+00 1.990755461E-02 9.403340220E-01
 1.201482534E+00 2.031313069E-02 9.432402849E-01
 1.201482534E+00 2.072697133E-02 9.458432198E-01
 1.201482654E+00 2.114924043E-02 9.481437206E-01
 1.201482773E+00 2.158011496E-02 9.501500726E-01
 1.201482892E+00 2.201976627E-02 9.518782496E-01
 1.201482892E+00 2.246837504E-02 9.533501863E-01
 1.201483011E+00 2.292612195E-02 9.545935392E-01
 1.201483130E+00 2.339319512E-02 9.556384087E-01
 1.201483250E+00 2.386978455E-02 9.565158486E-01
 1.201483369E+00 2.435608394E-02 9.572552443E-01
 1.201483488E+00 2.485229075E-02 9.578833580E-01
 1.201483607E+00 2.535860613E-02 9.584227204E-01
 1.201483607E+00 2.587523684E-02 9.588923454E-01
 1.201483727E+00 2.640239149E-02 9.593071938E-01
 1.201483846E+00 2.694028802E-02 9.596788883E-01
 1.201483965E+00 2.748914063E-02 9.600160122E-01
 1.201484084E+00 2.804917656E-02 9.603229165E-01
 1.201484203E+00 2.862062305E-02 9.606009722E-01
 1.201484323E+00 2.920371108E-02 9.608482718E-01
 1.201484442E+00 2.979867719E-02 9.610620141E-01
 1.201484561E+00 3.040576540E-02 9.612395167E-01
 1.201484680E+00 3.102522157E-02 9.613811970E-01
 1.201484919E+00 3.165729716E-02 9.614936113E-01
 1.201485038E+00 3.230225295E-02 9.615880251E-01
 1.201485157E+00 3.296034411E-02 9.616749287E-01
 1.201485276E+00 3.363184631E-02 9.617596865E-01
 1.201485395E+00 3.431702778E-02 9.618449807E-01
 1.201485515E+00 3.501616791E-02 9.619314075E-01
 1.201485753E+00 3.572954983E-02 9.620198607E-01
 1.201485872E+00 3.645746782E-02 9.621107578E-01
 1.201485991E+00 3.720021620E-02 9.622039199E-01
 1.201486230E+00 3.795809299E-02 9.622997642E-01
 1.201486349E+00 3.873141482E-02 9.623981714E-01
 1.201486468E+00 3.952048719E-02 9.624996185E-01
 1.201486707E+00 4.032563791E-02 9.626038074E-01
 1.201486826E+00 4.114719108E-02 9.627109766E-01
 1.201487064E+00 4.198548198E-02 9.628211856E-01
 1.201487184E+00 4.284085333E-02 9.629346132E-01
 1.201487422E+00 4.371364787E-02 9.630511999E-01
 1.201487541E+00 4.460422322E-02 9.631709456E-01
 1.201487780E+00 4.551294446E-02 9.632942080E-01
 1.201487899E+00 4.644018039E-02 9.634209275E-01
 1.201488137E+00 4.738630354E-02 9.635511637E-01
 1.201488376E+00 4.835170507E-02 9.636849165E-01
 1.201488495E+00 4.933677241E-02 9.638224244E-01
 1.201488733E+00 5.034191161E-02 9.639636278E-01
 1.201488972E+00 5.136752501E-02 9.641088247E-01
 1.201489210E+00 5.241403356E-02 9.642579556E-01
 1.201489449E+00 5.348186567E-02 9.644111395E-01
 1.201489687E+00 5.457144976E-02 9.645683169E-01
 1.201489806E+00 5.568323284E-02 9.647299647E-01
 1.201490045E+00 5.681766570E-02 9.648957253E-01
 1.201490283E+00 5.797521025E-02 9.650659561E-01
 1.201490641E+00 5.915633962E-02 9.652406573E-01
 1.201490879E+00 6.036153063E-02 9.654200077E-01
 1.201491117E+00 6.159127504E-02 9.656038284E-01
 1.201491356E+00 6.284607202E-02 9.657927155E-01
 1.201491594E+00 6.412643194E-02 9.659861922E-01
 1.201491833E+00 6.543288380E-02 9.661847949E-01
 1.201492190E+00 6.676594168E-02 9.663882852E-01
 1.201492429E+00 6.812616438E-02 9.665969610E-01
 1.201492786E+00 6.951409578E-02 9.668107629E-01
 1.201493025E+00 7.093030959E-02 9.670298100E-01
 1.201493382E+00 7.237536460E-02 9.672543406E-01
 1.201493621E+00 7.384987175E-02 9.674843550E-01
 1.201493979E+00 7.535441220E-02 9.677199125E-01
 1.201494217E+00 7.688960433E-02 9.679609537E-01
 1.201494575E+00 7.845607400E-02 9.682077765E-01
 1.201494932E+00 8.005446196E-02 9.684603810E-01
 1.201495290E+00 8.168540895E-02 9.687187672E-01
 1.201495647E+00 8.334958553E-02 9.689830542E-01
 1.201496005E+00 8.504766226E-02 9.692533016E-01
 1.201496363E+00 8.678033948E-02 9.695296288E-01
 1.201496720E+00 8.854831010E-02 9.698121548E-01
 1.201497078E+00 9.035230428E-02 9.701007009E-01
 1.201497436E+00 9.219304472E-02 9.703955054E-01
 1.201497793E+00 9.407129139E-02 9.706964493E-01
 1.201498270E+00 9.598780423E-02 9.710038304E-01
 1.201498628E+00 9.794336557E-02 9.713174105E-01
 1.201499104E+00 9.993876517E-02 9.716374278E-01
 1.201499462E+00 1.019748151E-01 9.719638824E-01
 1.201499939E+00 1.040523425E-01 9.722965956E-01
 1.201500416E+00 1.061721966E-01 9.726357460E-01
 1.201500773E+00 1.083352417E-01 9.729813337E-01
 1.201501250E+00 1.105423570E-01 9.733334184E-01
 1.201501727E+00 1.127944291E-01 9.736918211E-01
 1.201502204E+00 1.150923893E-01 9.740565419E-01
 1.201502681E+00 1.174371690E-01 9.744277596E-01
 1.201503158E+00 1.198297068E-01 9.748052955E-01
 1.201503754E+00 1.222710013E-01 9.751889706E-01
 1.201504230E+00 1.247620210E-01 9.755789638E-01
 1.201504707E+00 1.273037940E-01 9.759750366E-01
 1.201505303E+00 1.298973560E-01 9.763773680E-01
 1.201505899E+00 1.325437427E-01 9.767856002E-01
 1.201506376E+00 1.352440566E-01 9.771996737E-01
 1.201506972E+00 1.379993856E-01 9.776195288E-01
 1.201507568E+00 1.408108473E-01 9.780452251E-01
 1.201508164E+00 1.436795741E-01 9.784762859E-01
 1.201508760E+00 1.466067582E-01 9.789128900E-01
 1.201509356E+00 1.495935768E-01 9.793546796E-01
 1.201510072E+00 1.526412368E-01 9.798015356E-01
 1.201510668E+00 1.557510048E-01 9.802533984E-01
 1.201511383E+00 1.589241177E-01 9.807097912E-01
 1.201511979E+00 1.621618718E-01 9.811708927E-01
 1.201512694E+00 1.654655933E-01 9.816361666E-01
 1.201513410E+00 1.688366085E-01 9.821054935E-01
 1.201514125E+00 1.722763181E-01 9.825785756E-01
 1.201514840E+00 1.757861078E-01 9.830552936E-01
 1.201515555E+00 1.793673933E-01 9.835352302E-01
 1.201516390E+00 1.830216348E-01 9.840181470E-01
 1.201517105E+00 1.867503375E-01 9.845038652E-01
 1.201517940E+00 1.905549914E-01 9.849917889E-01
 1.201518774E+00 1.944371611E-01 9.854818583E-01
 1.201519608E+00 1.983984262E-01 9.859737158E-01
 1.201520443E+00 2.024403960E-01 9.864668250E-01
 1.201521277E+00 2.065647095E-01 9.869609475E-01
 1.201522112E+00 2.107730508E-01 9.874557853E-01
 1.201523066E+00 2.150671184E-01 9.879508018E-01
 1.201523900E+00 2.194486856E-01 9.884457588E-01
 1.201524854E+00 2.239194959E-01 9.889400601E-01
 1.201525807E+00 2.284814119E-01 9.894335866E-01
 1.201526761E+00 2.331362516E-01 9.899256229E-01
 1.201527715E+00 2.378859371E-01 9.904158711E-01
 1.201528788E+00 2.427323759E-01 9.909040332E-01
 1.201529860E+00 2.476775646E-01 9.913893938E-01
 1.201530814E+00 2.527234852E-01 9.918717742E-01
 1.201531887E+00 2.578722239E-01 9.923504591E-01
 1.201533079E+00 2.631258368E-01 9.928253293E-01
 1.201534152E+00 2.684864998E-01 9.932956696E-01
 1.201535225E+00 2.739563584E-01 9.937611818E-01
 1.201536417E+00 2.795376778E-01 9.942213893E-01
 1.201537609E+00 2.852326930E-01 9.946759343E-01
 1.201538801E+00 2.910437286E-01 9.951241612E-01
 1.201540112E+00 2.969731688E-01 9.955658913E-01
 1.201541305E+00 3.030233979E-01 9.960004687E-01
 1.201542616E+00 3.091968894E-01 9.964277744E-01
 1.201543927E+00 3.154961467E-01 9.968470931E-01
 1.201545238E+00 3.219237328E-01 9.972582459E-01
 1.201546669E+00 3.284822702E-01 9.976607561E-01
 1.201547980E+00 3.351744413E-01 9.980542660E-01
 1.201549411E+00 3.420029283E-01 9.984384775E-01
 1.201550841E+00 3.489705622E-01 9.988130331E-01
 1.201552391E+00 3.560801148E-01 9.991775751E-01
 1.201553822E+00 3.633345366E-01 9.995318651E-01
 1.201555371E+00 3.707367480E-01 9.998754859E-01
 1.201557040E+00 3.782897592E-01 1.000208497E+00
 1.201558590E+00 3.859966397E-01 1.000530362E+00
 1.201560259E+00 3.938605487E-01 1.000841022E+00
 1.201561928E+00 4.018846452E-01 1.001140237E+00
 1.201563597E+00 4.100722373E-01 1.001427770E+00
 1.201565385E+00 4.184266329E-01 1.001703620E+00
 1.201567054E+00 4.269512296E-01 1.001967669E+00
 1.201568961E+00 4.356495142E-01 1.002219677E+00
 1.201570749E+00 4.445249736E-01 1.002459764E+00
 1.201572657E+00 4.535812736E-01 1.002687812E+00
 1.201574564E+00 4.628220797E-01 1.002903700E+00
 1.201576591E+00 4.722511470E-01 1.003107548E+00
 1.201578498E+00 4.818722904E-01 1.003299475E+00
 1.201580524E+00 4.916894734E-01 1.003479481E+00
 1.201582670E+00 5.017066598E-01 1.003647685E+00
 1.201584816E+00 5.119279027E-01 1.003804088E+00
 1.201586962E+00 5.223574042E-01 1.003948808E+00
 1.201589227E+00 5.329993963E-01 1.004082203E+00
 1.201591492E+00 5.438581705E-01 1.004204392E+00
 1.201593757E+00 5.549381971E-01 1.004315376E+00
 1.201596141E+00 5.662439466E-01 1.004415631E+00
 1.201598525E+00 5.777800083E-01 1.004505277E+00
 1.201600909E+00 5.895510912E-01 1.004584551E+00
 1.201603413E+00 6.015620232E-01 1.004653931E+00
 1.201606035E+00 6.138176322E-01 1.004713297E+00
 1.201608539E+00 6.263229251E-01 1.004763246E+00
 1.201611280E+00 6.390829682E-01 1.004804015E+00
 1.201613903E+00 6.521030068E-01 1.004835963E+00
 1.201616764E+00 6.653882861E-01 1.004859328E+00
 1.201619506E+00 6.789442301E-01 1.004874468E+00
 1.201622367E+00 6.927763224E-01 1.004881859E+00
 1.201625347E+00 7.068902254E-01 1.004881740E+00
 1.201628327E+00 7.212917209E-01 1.004874468E+00
 1.201631427E+00 7.359865904E-01 1.004860401E+00
 1.201634526E+00 7.509807944E-01 1.004839897E+00
 1.201637745E+00 7.662805319E-01 1.004813194E+00
 1.201640964E+00 7.818919420E-01 1.004780889E+00
 1.201644301E+00 7.978214025E-01 1.004743218E+00
 1.201647639E+00 8.140754104E-01 1.004700422E+00
 1.201651096E+00 8.306605220E-01 1.004652858E+00
 1.201654673E+00 8.475835919E-01 1.004601121E+00
 1.201658249E+00 8.648513556E-01 1.004545212E+00
 1.201661944E+00 8.824709654E-01 1.004485726E+00
 1.201665640E+00 9.004495144E-01 1.004422784E+00
 1.201669455E+00 9.187943339E-01 1.004356742E+00
 1.201673388E+00 9.375129342E-01 1.004287958E+00
 1.201677322E+00 9.566128850E-01 1.004216552E+00
 1.201681376E+00 9.761019349E-01 1.004143000E+00
 1.201685548E+00 9.959880114E-01 1.004067540E+00
 1.201689720E+00 1.016279221E+00 1.003990412E+00
 1.201694012E+00 1.036983848E+00 1.003911734E+00
 1.201698422E+00 1.058110356E+00 1.003831863E+00
 1.201702952E+00 1.079667211E+00 1.003750920E+00
 1.201707482E+00 1.101663232E+00 1.003669381E+00
 1.201712132E+00 1.124107361E+00 1.003587246E+00
 1.201716900E+00 1.147008777E+00 1.003504634E+00
 1.201721787E+00 1.170376778E+00 1.003421783E+00
 1.201726794E+00 1.194220901E+00 1.003338933E+00
 1.201731801E+00 1.218550682E+00 1.003256202E+00
 1.201736927E+00 1.243376255E+00 1.003173709E+00
 1.201742291E+00 1.268707514E+00 1.003091693E+00
 1.201747656E+00 1.294554830E+00 1.003010154E+00
 1.201753139E+00 1.320928812E+00 1.002929330E+00
 1.201758742E+00 1.347840071E+00 1.002849221E+00
 1.201764464E+00 1.375299573E+00 1.002769947E+00
 1.201770306E+00 1.403318524E+00 1.002691627E+00
 1.201776266E+00 1.431908250E+00 1.002614379E+00
 1.201782227E+00 1.461080432E+00 1.002538204E+00
 1.201788425E+00 1.490846992E+00 1.002463222E+00
 1.201794744E+00 1.521220088E+00 1.002389431E+00
 1.201801300E+00 1.552211761E+00 1.002316952E+00
 1.201807857E+00 1.583835006E+00 1.002245784E+00
 1.201814532E+00 1.616102457E+00 1.002176046E+00
 1.201821446E+00 1.649027228E+00 1.002107739E+00
 1.201828361E+00 1.682622790E+00 1.002040744E+00
 1.201835513E+00 1.716902852E+00 1.001975298E+00
 1.201842785E+00 1.751881242E+00 1.001911402E+00
 1.201850176E+00 1.787572384E+00 1.001848817E+00
 1.201857805E+00 1.823990464E+00 1.001787901E+00
 1.201865554E+00 1.861150622E+00 1.001728415E+00
 1.201873422E+00 1.899067760E+00 1.001670361E+00
 1.201881409E+00 1.937757492E+00 1.001613975E+00
 1.201889634E+00 1.977235317E+00 1.001559019E+00
 1.201898098E+00 2.017517567E+00 1.001505613E+00
 1.201906562E+00 2.058620453E+00 1.001453757E+00
 1.201915383E+00 2.100560665E+00 1.001403213E+00
 1.201924205E+00 2.143355370E+00 1.001354218E+00
 1.201933384E+00 2.187021732E+00 1.001306653E+00
 1.201942563E+00 2.231577873E+00 1.001260638E+00
 1.201952100E+00 2.277041912E+00 1.001215935E+00
 1.201961756E+00 2.323431969E+00 1.001172662E+00
 1.201971531E+00 2.370767117E+00 1.001130819E+00
 1.201981664E+00 2.419066668E+00 1.001090288E+00
 1.201991916E+00 2.468350410E+00 1.001051188E+00
 1.202002287E+00 2.518637896E+00 1.001013279E+00
 1.202013016E+00 2.569950104E+00 1.000976801E+00
 1.202023864E+00 2.622307777E+00 1.000941396E+00
 1.202035069E+00 2.675731897E+00 1.000907540E+00
 1.202046394E+00 2.730244637E+00 1.000874758E+00
 1.202057958E+00 2.785867691E+00 1.000843167E+00
 1.202069759E+00 2.842624187E+00 1.000812769E+00
 1.202081800E+00 2.900536776E+00 1.000783563E+00
 1.202094078E+00 2.959629536E+00 1.000755548E+00
 1.202106595E+00 3.019925833E+00 1.000728607E+00
 1.202119470E+00 3.081450701E+00 1.000702858E+00
 1.202132463E+00 3.144229174E+00 1.000678182E+00
 1.202145815E+00 3.208286524E+00 1.000654459E+00
 1.202159405E+00 3.273648739E+00 1.000631809E+00
 1.202173352E+00 3.340342760E+00 1.000610352E+00
 1.202187419E+00 3.408395529E+00 1.000589728E+00
 1.202201962E+00 3.477834702E+00 1.000570297E+00
 1.202216625E+00 3.548688412E+00 1.000551701E+00
 1.202231646E+00 3.620985746E+00 1.000534296E+00
 1.202247024E+00 3.694756031E+00 1.000517726E+00
 1.202262759E+00 3.770029306E+00 1.000502110E+00
 1.202278733E+00 3.846836090E+00 1.000487566E+00
 1.202294946E+00 3.925207615E+00 1.000473976E+00
 1.202311635E+00 4.005175591E+00 1.000461340E+00
 1.202328563E+00 4.086772919E+00 1.000449657E+00
 1.202345967E+00 4.170032978E+00 1.000438929E+00
 1.202363610E+00 4.254988670E+00 1.000429273E+00
 1.202381611E+00 4.341675758E+00 1.000420690E+00
 1.202400088E+00 4.430128574E+00 1.000413060E+00
 1.202418804E+00 4.520383358E+00 1.000406384E+00
 1.202437997E+00 4.612476826E+00 1.000400901E+00
 1.202457547E+00 4.706446648E+00 1.000396609E+00
 1.202477455E+00 4.802330971E+00 1.000393391E+00
 1.202497840E+00 4.900168896E+00 1.000391483E+00
 1.202518582E+00 5.000000000E+00 1.000390887E+00
