VARIABLES = "x","y-y0","u"
 1.201481581E+00 1.594664715E-02 9.134428501E-01
 1.201481700E+00 1.627152786E-02 9.184476137E-01
 1.201481700E+00 1.660302840E-02 9.234100580E-01
 1.201481819E+00 1.694128104E-02 9.283071160E-01
 1.201481819E+00 1.728642732E-02 9.331085682E-01
 1.201481938E+00 1.763860323E-02 9.377733469E-01
 1.201482058E+00 1.799795404E-02 9.422457218E-01
 1.201482058E+00 1.836462691E-02 9.464489818E-01
 1.201482177E+00 1.873876899E-02 9.502784014E-01
 1.201482296E+00 1.912053302E-02 9.535979033E-01
 1.201482296E+00 1.951007545E-02 9.562547207E-01
 1.201482415E+00 1.990755461E-02 9.581363201E-01
 1.201482534E+00 2.031313069E-02 9.592619538E-01
 1.201482534E+00 2.072697133E-02 9.598169327E-01
 1.201482654E+00 2.114924043E-02 9.600547552E-01
 1.201482773E+00 2.158011496E-02 9.601640105E-01
 1.201482892E+00 2.201976627E-02 9.602345228E-01
 1.201482892E+00 2.246837504E-02 9.602987766E-01
 1.201483011E+00 2.292612195E-02 9.603667259E-01
 1.201483130E+00 2.339319512E-02 9.604415894E-01
 1.201483250E+00 2.386978455E-02 9.605231881E-01
 1.201483369E+00 2.435608394E-02 9.606075287E-01
 1.201483488E+00 2.485229075E-02 9.606893063E-01
 1.201483607E+00 2.535860613E-02 9.607651830E-01
 1.201483607E+00 2.587523684E-02 9.608350992E-01
 1.201483727E+00 2.640239149E-02 9.609010816E-01
 1.201483846E+00 2.694028802E-02 9.609657526E-01
 1.201483965E+00 2.748914063E-02 9.610306025E-01
 1.201484084E+00 2.804917656E-02 9.610963464E-01
 1.201484203E+00 2.862062305E-02 9.611636996E-01
 1.201484323E+00 2.920371108E-02 9.612327218E-01
 1.201484442E+00 2.979867719E-02 9.613034725E-01
 1.201484561E+00 3.040576540E-02 9.613761902E-01
 1.201484680E+00 3.102522157E-02 9.614510536E-01
 1.201484919E+00 3.165729716E-02 9.615280628E-01
 1.201485038E+00 3.230225295E-02 9.616071582E-01
 1.201485157E+00 3.296034411E-02 9.616886377E-01
 1.201485276E+00 3.363184631E-02 9.617722631E-01
 1.201485395E+00 3.431702778E-02 9.618583322E-01
 1.201485515E+00 3.501616791E-02 9.619469643E-01
 1.201485753E+00 3.572954983E-02 9.620379210E-01
 1.201485872E+00 3.645746782E-02 9.621316195E-01
 1.201485991E+00 3.720021620E-02 9.622278810E-01
 1.201486230E+00 3.795809299E-02 9.623267651E-01
 1.201486349E+00 3.873141482E-02 9.624285698E-01
 1.201486468E+00 3.952048719E-02 9.625331163E-01
 1.201486707E+00 4.032563791E-02 9.626407027E-01
 1.201486826E+00 4.114719108E-02 9.627512693E-01
 1.201487064E+00 4.198548198E-02 9.628647566E-01
 1.201487184E+00 4.284085333E-02 9.629815817E-01
 1.201487422E+00 4.371364787E-02 9.631015062E-01
 1.201487541E+00 4.460422322E-02 9.632248878E-01
 1.201487780E+00 4.551294446E-02 9.633514285E-01
 1.201487899E+00 4.644018039E-02 9.634816051E-01
 1.201488137E+00 4.738630354E-02 9.636152983E-01
 1.201488376E+00 4.835170507E-02 9.637525678E-01
 1.201488495E+00 4.933677241E-02 9.638935924E-01
 1.201488733E+00 5.034191161E-02 9.640383720E-01
 1.201488972E+00 5.136752501E-02 9.641870856E-01
 1.201489210E+00 5.241403356E-02 9.643397331E-01
 1.201489449E+00 5.348186567E-02 9.644963741E-01
 1.201489687E+00 5.457144976E-02 9.646571875E-01
 1.201489806E+00 5.568323284E-02 9.648224115E-01
 1.201490045E+00 5.681766570E-02 9.649916887E-01
 1.201490283E+00 5.797521025E-02 9.651654959E-01
 1.201490641E+00 5.915633962E-02 9.653436542E-01
 1.201490879E+00 6.036153063E-02 9.655264616E-01
 1.201491117E+00 6.159127504E-02 9.657139182E-01
 1.201491356E+00 6.284607202E-02 9.659063220E-01
 1.201491594E+00 6.412643194E-02 9.661031961E-01
 1.201491833E+00 6.543288380E-02 9.663051963E-01
 1.201492190E+00 6.676594168E-02 9.665122032E-01
 1.201492429E+00 6.812616438E-02 9.667242765E-01
 1.201492786E+00 6.951409578E-02 9.669416547E-01
 1.201493025E+00 7.093030959E-02 9.671640992E-01
 1.201493382E+00 7.237536460E-02 9.673919678E-01
 1.201493621E+00 7.384987175E-02 9.676253200E-01
 1.201493979E+00 7.535441220E-02 9.678640962E-01
 1.201494217E+00 7.688960433E-02 9.681084156E-01
 1.201494575E+00 7.845607400E-02 9.683584571E-01
 1.201494932E+00 8.005446196E-02 9.686142206E-01
 1.201495290E+00 8.168540895E-02 9.688757658E-01
 1.201495647E+00 8.334958553E-02 9.691432118E-01
 1.201496005E+00 8.504766226E-02 9.694164991E-01
 1.201496363E+00 8.678033948E-02 9.696958065E-01
 1.201496720E+00 8.854831010E-02 9.699811935E-01
 1.201497078E+00 9.035230428E-02 9.702725410E-01
 1.201497436E+00 9.219304472E-02 9.705702066E-01
 1.201497793E+00 9.407129139E-02 9.708738923E-01
 1.201498270E+00 9.598780423E-02 9.711840153E-01
 1.201498628E+00 9.794336557E-02 9.715002179E-01
 1.201499104E+00 9.993876517E-02 9.718227386E-01
 1.201499462E+00 1.019748151E-01 9.721515179E-01
 1.201499939E+00 1.040523425E-01 9.724867344E-01
 1.201500416E+00 1.061721966E-01 9.728281498E-01
 1.201500773E+00 1.083352417E-01 9.731760025E-01
 1.201501250E+00 1.105423570E-01 9.735301137E-01
 1.201501727E+00 1.127944291E-01 9.738904834E-01
 1.201502204E+00 1.150923893E-01 9.742572904E-01
 1.201502681E+00 1.174371690E-01 9.746302366E-01
 1.201503158E+00 1.198297068E-01 9.750095010E-01
 1.201503754E+00 1.222710013E-01 9.753949046E-01
 1.201504230E+00 1.247620210E-01 9.757864475E-01
 1.201504707E+00 1.273037940E-01 9.761840701E-01
 1.201505303E+00 1.298973560E-01 9.765875936E-01
 1.201505899E+00 1.325437427E-01 9.769970179E-01
 1.201506376E+00 1.352440566E-01 9.774121642E-01
 1.201506972E+00 1.379993856E-01 9.778330326E-01
 1.201507568E+00 1.408108473E-01 9.782595634E-01
 1.201508164E+00 1.436795741E-01 9.786915183E-01
 1.201508760E+00 1.466067582E-01 9.791287184E-01
 1.201509356E+00 1.495935768E-01 9.795711040E-01
 1.201510072E+00 1.526412368E-01 9.800183773E-01
 1.201510668E+00 1.557510048E-01 9.804705381E-01
 1.201511383E+00 1.589241177E-01 9.809272289E-01
 1.201511979E+00 1.621618718E-01 9.813882113E-01
 1.201512694E+00 1.654655933E-01 9.818534851E-01
 1.201513410E+00 1.688366085E-01 9.823226333E-01
 1.201514125E+00 1.722763181E-01 9.827954173E-01
 1.201514840E+00 1.757861078E-01 9.832718968E-01
 1.201515555E+00 1.793673933E-01 9.837512970E-01
 1.201516390E+00 1.830216348E-01 9.842336178E-01
 1.201517105E+00 1.867503375E-01 9.847185016E-01
 1.201517940E+00 1.905549914E-01 9.852057099E-01
 1.201518774E+00 1.944371611E-01 9.856948256E-01
 1.201519608E+00 1.983984262E-01 9.861855507E-01
 1.201520443E+00 2.024403960E-01 9.866775274E-01
 1.201521277E+00 2.065647095E-01 9.871704578E-01
 1.201522112E+00 2.107730508E-01 9.876638651E-01
 1.201523066E+00 2.150671184E-01 9.881573915E-01
 1.201523900E+00 2.194486856E-01 9.886507988E-01
 1.201524854E+00 2.239194959E-01 9.891434908E-01
 1.201525807E+00 2.284814119E-01 9.896351099E-01
 1.201526761E+00 2.331362516E-01 9.901254773E-01
 1.201527715E+00 2.378859371E-01 9.906137586E-01
 1.201528788E+00 2.427323759E-01 9.910998344E-01
 1.201529860E+00 2.476775646E-01 9.915831089E-01
 1.201530814E+00 2.527234852E-01 9.920633435E-01
 1.201531887E+00 2.578722239E-01 9.925398827E-01
 1.201533079E+00 2.631258368E-01 9.930124879E-01
 1.201534152E+00 2.684864998E-01 9.934805632E-01
 1.201535225E+00 2.739563584E-01 9.939436913E-01
 1.201536417E+00 2.795376778E-01 9.944013357E-01
 1.201537609E+00 2.852326930E-01 9.948533773E-01
 1.201538801E+00 2.910437286E-01 9.952991009E-01
 1.201540112E+00 2.969731688E-01 9.957382083E-01
 1.201541305E+00 3.030233979E-01 9.961702824E-01
 1.201542616E+00 3.091968894E-01 9.965947866E-01
 1.201543927E+00 3.154961467E-01 9.970115423E-01
 1.201545238E+00 3.219237328E-01 9.974199533E-01
 1.201546669E+00 3.284822702E-01 9.978196621E-01
 1.201547980E+00 3.351744413E-01 9.982104301E-01
 1.201549411E+00 3.420029283E-01 9.985918999E-01
 1.201550841E+00 3.489705622E-01 9.989635944E-01
 1.201552391E+00 3.560801148E-01 9.993254542E-01
 1.201553822E+00 3.633345366E-01 9.996769428E-01
 1.201555371E+00 3.707367480E-01 1.000018001E+00
 1.201557040E+00 3.782897592E-01 1.000348091E+00
 1.201558590E+00 3.859966397E-01 1.000667095E+00
 1.201560259E+00 3.938605487E-01 1.000975132E+00
 1.201561928E+00 4.018846452E-01 1.001271486E+00
 1.201563597E+00 4.100722373E-01 1.001556396E+00
 1.201565385E+00 4.184266329E-01 1.001829624E+00
 1.201567054E+00 4.269512296E-01 1.002090931E+00
 1.201568961E+00 4.356495142E-01 1.002340317E+00
 1.201570749E+00 4.445249736E-01 1.002577662E+00
 1.201572657E+00 4.535812736E-01 1.002803087E+00
 1.201574564E+00 4.628220797E-01 1.003016472E+00
 1.201576591E+00 4.722511470E-01 1.003217936E+00
 1.201578498E+00 4.818722904E-01 1.003407359E+00
 1.201580524E+00 4.916894734E-01 1.003584862E+00
 1.201582670E+00 5.017066598E-01 1.003750563E+00
 1.201584816E+00 5.119279027E-01 1.003904581E+00
 1.201586962E+00 5.223574042E-01 1.004047155E+00
 1.201589227E+00 5.329993963E-01 1.004178286E+00
 1.201591492E+00 5.438581705E-01 1.004298091E+00
 1.201593757E+00 5.549381971E-01 1.004406929E+00
 1.201596141E+00 5.662439466E-01 1.004505038E+00
 1.201598525E+00 5.777800083E-01 1.004592419E+00
 1.201600909E+00 5.895510912E-01 1.004669785E+00
 1.201603413E+00 6.015620232E-01 1.004736900E+00
 1.201606035E+00 6.138176322E-01 1.004794359E+00
 1.201608539E+00 6.263229251E-01 1.004842401E+00
 1.201611280E+00 6.390829682E-01 1.004881382E+00
 1.201613903E+00 6.521030068E-01 1.004911423E+00
 1.201616764E+00 6.653882861E-01 1.004933000E+00
 1.201619506E+00 6.789442301E-01 1.004946351E+00
 1.201622367E+00 6.927763224E-01 1.004952073E+00
 1.201625347E+00 7.068902254E-01 1.004950047E+00
 1.201628327E+00 7.212917209E-01 1.004941225E+00
 1.201631427E+00 7.359865904E-01 1.004925489E+00
 1.201634526E+00 7.509807944E-01 1.004903436E+00
 1.201637745E+00 7.662805319E-01 1.004875422E+00
 1.201640964E+00 7.818919420E-01 1.004841566E+00
 1.201644301E+00 7.978214025E-01 1.004802346E+00
 1.201647639E+00 8.140754104E-01 1.004758120E+00
 1.201651096E+00 8.306605220E-01 1.004709244E+00
 1.201654673E+00 8.475835919E-01 1.004656315E+00
 1.201658249E+00 8.648513556E-01 1.004599214E+00
 1.201661944E+00 8.824709654E-01 1.004538298E+00
 1.201665640E+00 9.004495144E-01 1.004474044E+00
 1.201669455E+00 9.187943339E-01 1.004406929E+00
 1.201673388E+00 9.375129342E-01 1.004336953E+00
 1.201677322E+00 9.566128850E-01 1.004264474E+00
 1.201681376E+00 9.761019349E-01 1.004189968E+00
 1.201685548E+00 9.959880114E-01 1.004113436E+00
 1.201689720E+00 1.016279221E+00 1.004035234E+00
 1.201694012E+00 1.036983848E+00 1.003955483E+00
 1.201698422E+00 1.058110356E+00 1.003874779E+00
 1.201702952E+00 1.079667211E+00 1.003793001E+00
 1.201707482E+00 1.101663232E+00 1.003710389E+00
 1.201712132E+00 1.124107361E+00 1.003627300E+00
 1.201716900E+00 1.147008777E+00 1.003543854E+00
 1.201721787E+00 1.170376778E+00 1.003460288E+00
 1.201726794E+00 1.194220901E+00 1.003376603E+00
 1.201731801E+00 1.218550682E+00 1.003293037E+00
 1.201736927E+00 1.243376255E+00 1.003209949E+00
 1.201742291E+00 1.268707514E+00 1.003127217E+00
 1.201747656E+00 1.294554830E+00 1.003044963E+00
 1.201753139E+00 1.320928812E+00 1.002963424E+00
 1.201758742E+00 1.347840071E+00 1.002882600E+00
 1.201764464E+00 1.375299573E+00 1.002802730E+00
 1.201770306E+00 1.403318524E+00 1.002723813E+00
 1.201776266E+00 1.431908250E+00 1.002645969E+00
 1.201782227E+00 1.461080432E+00 1.002569199E+00
 1.201788425E+00 1.490846992E+00 1.002493620E+00
 1.201794744E+00 1.521220088E+00 1.002419233E+00
 1.201801300E+00 1.552211761E+00 1.002346277E+00
 1.201807857E+00 1.583835006E+00 1.002274632E+00
 1.201814532E+00 1.616102457E+00 1.002204299E+00
 1.201821446E+00 1.649027228E+00 1.002135515E+00
 1.201828361E+00 1.682622790E+00 1.002068281E+00
 1.201835513E+00 1.716902852E+00 1.002002239E+00
 1.201842785E+00 1.751881242E+00 1.001937866E+00
 1.201850176E+00 1.787572384E+00 1.001874924E+00
 1.201857805E+00 1.823990464E+00 1.001813531E+00
 1.201865554E+00 1.861150622E+00 1.001753569E+00
 1.201873422E+00 1.899067760E+00 1.001695275E+00
 1.201881409E+00 1.937757492E+00 1.001638412E+00
 1.201889634E+00 1.977235317E+00 1.001583219E+00
 1.201898098E+00 2.017517567E+00 1.001529336E+00
 1.201906562E+00 2.058620453E+00 1.001477003E+00
 1.201915383E+00 2.100560665E+00 1.001426220E+00
 1.201924205E+00 2.143355370E+00 1.001376987E+00
 1.201933384E+00 2.187021732E+00 1.001329184E+00
 1.201942563E+00 2.231577873E+00 1.001282811E+00
 1.201952100E+00 2.277041912E+00 1.001237750E+00
 1.201961756E+00 2.323431969E+00 1.001194239E+00
 1.201971531E+00 2.370767117E+00 1.001152039E+00
 1.201981664E+00 2.419066668E+00 1.001111388E+00
 1.201991916E+00 2.468350410E+00 1.001071930E+00
 1.202002287E+00 2.518637896E+00 1.001033902E+00
 1.202013016E+00 2.569950104E+00 1.000997066E+00
 1.202023864E+00 2.622307777E+00 1.000961661E+00
 1.202035069E+00 2.675731897E+00 1.000927448E+00
 1.202046394E+00 2.730244637E+00 1.000894427E+00
 1.202057958E+00 2.785867691E+00 1.000862598E+00
 1.202069759E+00 2.842624187E+00 1.000832081E+00
 1.202081800E+00 2.900536776E+00 1.000802755E+00
 1.202094078E+00 2.959629536E+00 1.000774503E+00
 1.202106595E+00 3.019925833E+00 1.000747442E+00
 1.202119470E+00 3.081450701E+00 1.000721455E+00
 1.202132463E+00 3.144229174E+00 1.000696540E+00
 1.202145815E+00 3.208286524E+00 1.000672698E+00
 1.202159405E+00 3.273648739E+00 1.000650048E+00
 1.202173352E+00 3.340342760E+00 1.000628352E+00
 1.202187419E+00 3.408395529E+00 1.000607729E+00
 1.202201962E+00 3.477834702E+00 1.000588059E+00
 1.202216625E+00 3.548688412E+00 1.000569463E+00
 1.202231646E+00 3.620985746E+00 1.000551701E+00
 1.202247024E+00 3.694756031E+00 1.000535250E+00
 1.202262759E+00 3.770029306E+00 1.000519514E+00
 1.202278733E+00 3.846836090E+00 1.000504732E+00
 1.202294946E+00 3.925207615E+00 1.000491142E+00
 1.202311635E+00 4.005175591E+00 1.000478387E+00
 1.202328563E+00 4.086772919E+00 1.000466704E+00
 1.202345967E+00 4.170032978E+00 1.000455856E+00
 1.202363610E+00 4.254988670E+00 1.000446200E+00
 1.202381611E+00 4.341675758E+00 1.000437498E+00
 1.202400088E+00 4.430128574E+00 1.000429749E+00
 1.202418804E+00 4.520383358E+00 1.000423193E+00
 1.202437997E+00 4.612476826E+00 1.000417590E+00
 1.202457547E+00 4.706446648E+00 1.000413299E+00
 1.202477455E+00 4.802330971E+00 1.000410080E+00
 1.202497840E+00 4.900168896E+00 1.000408053E+00
 1.202518582E+00 5.000000000E+00 1.000407457E+00
